date,Debit,credit,amount,balance,mode of transaction,customer name,bank name,transaction details,balance amount
,,34,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18101.0
,,12,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18113.0
,,13,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18126.0
,,14,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18140.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18142.0
,,14,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18156.0
,,49,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18205.0
,,63,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18268.0
,,49,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18317.0
,,46,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18363.0
,,5,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18368.0
,,9,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18377.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18379.0
,,47,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18426.0
,,11,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18437.0
,,7,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18444.0
,,9,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18453.0
,,9,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18462.0
,,65,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18527.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18529.0
,,14,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18543.0
,,5,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18548.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18550.0
,,12,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18562.0
,,13,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18575.0
,,49,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18624.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18626.0
,,28,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18654.0
,,3,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18657.0
,,15,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18672.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18674.0
,,17,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18691.0
,,18,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18709.0
,,19,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18728.0
,,18,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18746.0
,,18,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18764.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18766.0
,,44,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18810.0
,,12,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18822.0
,,29,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18851.0
,,26,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18877.0
,,41,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18918.0
,,25,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18943.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18945.0
,,53,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,18998.0
,,53,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,19051.0
,,18,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,19069.0
,,1,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,19070.0
,,1,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,19071.0
,,37,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,19108.0
,,1,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:1)(cid:34)(cid:45)(cid:18)(cid:34,1.0
,,34,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:1)(cid:34)(cid:45)(cid:18)(cid:34,35.0
,,45,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:1)(cid:32)(cid:45)(cid:18)(cid:34,80.0
,,18,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:1)(cid:32)(cid:45)(cid:18)(cid:34,98.0
,,34,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:1)(cid:16)(cid:45)(cid:18)(cid:34,132.0
,,5,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:12)(cid:11)(cid:8)(cid:28)(cid:11)(cid:3)(cid:49)(cid:62)(cid:49)(cid:2)(cid:8)(cid:49)(cid:8)(cid:10)(cid:5)(cid:4)(cid:7)(cid:14)(cid:2)(cid:14)(cid:2)(cid:28)(cid:3,137.0
,,10,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:1)(cid:16)(cid:45)(cid:18)(cid:34,147.0
,,49,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:1)(cid:16)(cid:45)(cid:18)(cid:34,196.0
,,47,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:1)(cid:16)(cid:45)(cid:18)(cid:34,243.0
,,14,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:9)(cid:49)(cid:8)(cid:5)(cid:28)(cid:2)(cid:9)(cid:5)(cid:8)(cid:14)(cid:7)(cid:9)(cid:2)(cid:28)(cid:3,257.0
,,7,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:9)(cid:21)(cid:23)(cid:4)(cid:55)(cid:2)(cid:53)(cid:62)(cid:11)(cid:10)(cid:11)(cid:47)(cid:3)(cid:7)(cid:5)(cid:2)(cid:39)(cid:3)(cid:11)(cid:63)(cid:7)(cid:2)(cid:39)(cid:11)(cid:7)(cid:46)(cid:8)(cid:65)(cid:2)(cid:28)(cid:3,264.0
,,9,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:1)(cid:33)(cid:45)(cid:18)(cid:34,273.0
,,9,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:1)(cid:33)(cid:45)(cid:18)(cid:34,282.0
,,5,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:1)(cid:33)(cid:45)(cid:18)(cid:34,287.0
,,62,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:1)(cid:33)(cid:45)(cid:18)(cid:34,349.0
,,5,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:1)(cid:33)(cid:45)(cid:18)(cid:34,354.0
,,8,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,cid:7)(cid:8)(cid:10)(cid:5)(cid:3)(cid:9)(cid:39)(cid:11)(cid:3)(cid:10)(cid:2)(cid:12)(cid:11)(cid:4)(cid:14)(cid:11)(cid:62)(cid:62)(cid:7)(cid:5)(cid:3)(cid:9)(cid:2)(cid:28)(cid:3,362.0
,,10,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,372.0
,,9,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,381.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,383.0
,,10,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,393.0
,,11,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,404.0
,,8,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,412.0
,,65,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,477.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,479.0
,,13,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,492.0
,,5,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,497.0
,,8,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,505.0
,,3,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,508.0
,,65,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,573.0
,,43,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,616.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,618.0
,,1,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,619.0
,,34,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,653.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,655.0
,,18,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,673.0
,,18,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,691.0
,,18,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,709.0
,,19,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,728.0
,,18,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,746.0
,,18,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,764.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,766.0
,,44,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,810.0
,,63,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,873.0
,,7,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,880.0
,,3,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,883.0
,,5,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,888.0
,,62,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,950.0
,,5,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,955.0
,,8,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,963.0
,,10,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,973.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,975.0
,,5,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,980.0
,,46,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1026.0
,,47,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1073.0
,,1,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1074.0
,,34,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1108.0
,,45,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1153.0
,,18,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1171.0
,,34,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1205.0
,,62,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1267.0
,,12,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1279.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1281.0
,,52,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1333.0
,,11,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1344.0
,,8,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1352.0
,,49,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1401.0
,,14,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1415.0
,,52,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1467.0
,,68,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1535.0
,,9,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1544.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1546.0
,,12,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1558.0
,,11,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1569.0
,,4,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1573.0
,,14,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1587.0
,,11,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1598.0
,,62,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1660.0
,,62,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1722.0
,,7,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1729.0
,,5,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1734.0
,,3,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1737.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1739.0
,,28,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1767.0
,,3,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1770.0
,,15,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1785.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1787.0
,,17,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1804.0
,,36,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1840.0
,,19,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1859.0
,,36,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1895.0
,,18,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1913.0
,,2,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1915.0
,,44,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1959.0
,,12,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,1971.0
,,29,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,2000.0
,,26,,,Unknown,,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:53)(cid:53)(cid:37)(cid:16)(cid:34)(cid:33,,2026.0
